X,A1: Sample 1,X,A2: Sample 2,X,A3: Sample 3,X,B1: Sample 25,X,B2: Sample 26,X,B3: Sample 27,X,C1: Sample 49,X,C2: Sample 50,X,C3: Sample 51,X,D1: Sample 73,X,D2: Sample 74,X,D3: Sample 75
75.8707874,2.338977678,75.8707874,3.993254736,75.8707874,2.888372096,75.8707874,2.598733482,75.8707874,2.470638186,75.8707874,2.175259343,75.8707874,2.998745204,75.8707874,3.417282468,75.8707874,3.249151019,75.8707874,2.426894063,75.8707874,2.338401013,75.8707874,2.408124713
76.4576378,2.351992235,76.4576378,3.963185824,76.4576378,2.829259098,76.4576378,2.549317304,76.4576378,2.478065741,76.4576378,2.183480406,76.4576378,3.102589436,76.4576378,3.468830593,76.4576378,3.250469994,76.4576378,2.412110145,76.4576378,2.311142981,76.4576378,2.436358644
77.04448819,2.292678724,77.04448819,3.861435612,77.04448819,2.777903308,77.04448819,2.500782737,77.04448819,2.466796905,77.04448819,2.185325774,77.04448819,3.212096191,77.04448819,3.551353588,77.04448819,3.296012485,77.04448819,2.385234595,77.04448819,2.291144869,77.04448819,2.398370844
77.63133858,2.204212995,77.63133858,3.726893223,77.63133858,2.763935014,77.63133858,2.447579781,77.63133858,2.436746492,77.63133858,2.149813403,77.63133858,3.23147737,77.63133858,3.529984307,77.63133858,3.338395388,77.63133858,2.318822093,77.63133858,2.293269542,77.63133858,2.317893827
78.21818898,2.178542467,78.21818898,3.633728418,78.21818898,2.751896666,78.21818898,2.429866442,78.21818898,2.397992377,78.21818898,2.109710793,78.21818898,3.239329308,78.21818898,3.533645722,78.21818898,3.374912768,78.21818898,2.273625971,78.21818898,2.284222693,78.21818898,2.284809084
78.80503937,2.172584372,78.80503937,3.591612189,78.80503937,2.679629853,78.80503937,2.42864856,78.80503937,2.351333874,78.80503937,2.083728472,78.80503937,3.248442905,78.80503937,3.60953002,78.80503937,3.378867068,78.80503937,2.283964398,78.80503937,2.259226886,78.80503937,2.297892307
79.39188976,2.137918464,79.39188976,3.572539613,79.39188976,2.588542646,79.39188976,2.382944866,79.39188976,2.339345468,79.39188976,2.141242504,79.39188976,3.221924129,79.39188976,3.648888575,79.39188976,3.35079703,79.39188976,2.284253692,79.39188976,2.211306067,79.39188976,2.290503296
79.97874016,2.140508888,79.97874016,3.534171338,79.97874016,2.610048829,79.97874016,2.333811202,79.97874016,2.375988798,79.97874016,2.266150823,79.97874016,3.163084001,79.97874016,3.587205637,79.97874016,3.328774017,79.97874016,2.203549651,79.97874016,2.157338082,79.97874016,2.24077226
80.56559055,2.137945174,80.56559055,3.462758786,80.56559055,2.668891919,80.56559055,2.301212484,80.56559055,2.36296119,80.56559055,2.351163001,80.56559055,3.12685286,80.56559055,3.504131707,80.56559055,3.292561551,80.56559055,2.13302869,80.56559055,2.109751562,80.56559055,2.214541227
81.15244094,2.101688136,81.15244094,3.378509821,81.15244094,2.621427481,81.15244094,2.334216137,81.15244094,2.290792804,81.15244094,2.386697614,81.15244094,3.154448064,81.15244094,3.495606111,81.15244094,3.291470956,81.15244094,2.148396213,81.15244094,2.072532376,81.15244094,2.205926834
81.73929134,2.092093903,81.73929134,3.347630516,81.73929134,2.530337162,81.73929134,2.389667134,81.73929134,2.257175105,81.73929134,2.409029459,81.73929134,3.192911801,81.73929134,3.531087218,81.73929134,3.349109078,81.73929134,2.187011406,81.73929134,2.079004824,81.73929134,2.189651471
82.32614173,2.086902793,82.32614173,3.364399185,82.32614173,2.501086739,82.32614173,2.372365134,82.32614173,2.287900942,82.32614173,2.424136944,82.32614173,3.174923526,82.32614173,3.548341401,82.32614173,3.348008238,82.32614173,2.178989984,82.32614173,2.098172208,82.32614173,2.143538713
82.91299213,2.046220605,82.91299213,3.287292784,82.91299213,2.471980128,82.91299213,2.298962097,82.91299213,2.271160052,82.91299213,2.376643183,82.91299213,3.093653567,82.91299213,3.478351838,82.91299213,3.237431022,82.91299213,2.0980367,82.91299213,2.054903673,82.91299213,2.076890482
83.49984252,1.996068226,83.49984252,3.116875712,83.49984252,2.375726296,83.49984252,2.212723498,83.49984252,2.202547751,83.49984252,2.217025339,83.49984252,3.008590924,83.49984252,3.384474429,83.49984252,3.152699747,83.49984252,2.017423052,83.49984252,1.968224344,83.49984252,2.04592545
84.08669291,1.965581438,84.08669291,3.028459748,84.08669291,2.314576681,84.08669291,2.188697502,84.08669291,2.171070787,84.08669291,2.034451137,84.08669291,3.001655324,84.08669291,3.354906016,84.08669291,3.12031019,84.08669291,1.988221799,84.08669291,1.940561578,84.08669291,2.042053476
84.67354331,1.924585711,84.67354331,3.020577397,84.67354331,2.31556687,84.67354331,2.221535198,84.67354331,2.141816261,84.67354331,1.924321197,84.67354331,3.048280275,84.67354331,3.331353349,84.67354331,3.088146181,84.67354331,1.987724991,84.67354331,1.948510063,84.67354331,2.029853527
85.2603937,1.878539148,85.2603937,3.014587786,85.2603937,2.324019945,85.2603937,2.250399694,85.2603937,2.11742996,85.2603937,1.898458542,85.2603937,3.038915945,85.2603937,3.294436294,85.2603937,3.126185837,85.2603937,1.988887314,85.2603937,1.932710918,85.2603937,1.979889765
85.84724409,1.837850514,85.84724409,2.95603992,85.84724409,2.287772949,85.84724409,2.263303927,85.84724409,2.075523681,85.84724409,1.863169039,85.84724409,2.972655701,85.84724409,3.262153351,85.84724409,3.126808607,85.84724409,1.940913506,85.84724409,1.89341628,85.84724409,1.931819702
86.43409449,1.80569029,86.43409449,2.888825504,86.43409449,2.219116954,86.43409449,2.201834215,86.43409449,2.004953484,86.43409449,1.810476007,86.43409449,2.910623076,86.43409449,3.237132604,86.43409449,3.014054238,86.43409449,1.87784624,86.43409449,1.824862395,86.43409449,1.899410839
87.02094488,1.804345846,87.02094488,2.85531451,87.02094488,2.194910807,87.02094488,2.07001782,87.02094488,2.009234892,87.02094488,1.825292619,87.02094488,2.877391657,87.02094488,3.244470611,87.02094488,2.930027088,87.02094488,1.853087612,87.02094488,1.759477644,87.02094488,1.874144816
87.60779528,1.768486993,87.60779528,2.806517138,87.60779528,2.189592762,87.60779528,1.978558503,87.60779528,2.020989659,87.60779528,1.819711903,87.60779528,2.859324597,87.60779528,3.222117154,87.60779528,2.899892562,87.60779528,1.843940746,87.60779528,1.741681376,87.60779528,1.865371654
88.19464567,1.705325933,88.19464567,2.786814893,88.19464567,2.17624851,88.19464567,1.966164174,88.19464567,1.969197011,88.19464567,1.810778861,88.19464567,2.853123213,88.19464567,3.131330255,88.19464567,2.903865985,88.19464567,1.818216903,88.19464567,1.761599388,88.19464567,1.838242651
88.78149606,1.710290593,88.78149606,2.780851874,88.78149606,2.141553533,88.78149606,1.965701418,88.78149606,1.938124682,88.78149606,2.032399245,88.78149606,2.843164744,88.78149606,3.063516733,88.78149606,2.945928639,88.78149606,1.766783476,88.78149606,1.749898102,88.78149606,1.806027271
89.36834646,1.742494775,89.36834646,2.724228918,89.36834646,2.113738308,89.36834646,1.93083931,89.36834646,1.933569697,89.36834646,2.384497886,89.36834646,2.804309885,89.36834646,3.065468862,89.36834646,2.937084543,89.36834646,1.716391186,89.36834646,1.701146327,89.36834646,1.792248214
89.95519685,1.734467079,89.95519685,2.631196851,89.95519685,2.078358373,89.95519685,1.869971068,89.95519685,1.909619208,89.95519685,2.293289798,89.95519685,2.764355165,89.95519685,3.061289863,89.95519685,2.850364262,89.95519685,1.699450418,89.95519685,1.655243743,89.95519685,1.741651546
90.54204724,1.702403841,90.54204724,2.539956728,90.54204724,1.99475317,90.54204724,1.848488085,90.54204724,1.911187736,90.54204724,1.852185608,90.54204724,2.754659206,90.54204724,3.043356574,90.54204724,2.800657207,90.54204724,1.686454558,90.54204724,1.624700026,90.54204724,1.690637836
91.12889764,1.645311147,91.12889764,2.485786706,91.12889764,1.953506905,91.12889764,1.87748573,91.12889764,1.897167596,91.12889764,1.602874212,91.12889764,2.747168907,91.12889764,3.023093372,91.12889764,2.791747783,91.12889764,1.641853004,91.12889764,1.598170822,91.12889764,1.677568033
91.71574803,1.586102758,91.71574803,2.487370861,91.71574803,1.969955033,91.71574803,1.880170417,91.71574803,1.818362247,91.71574803,1.535879671,91.71574803,2.703908587,91.71574803,2.980781721,91.71574803,2.766364519,91.71574803,1.612963816,91.71574803,1.576180538,91.71574803,1.648215745
92.30259843,1.585619307,92.30259843,2.495107493,92.30259843,1.962339091,92.30259843,1.876763963,92.30259843,1.759208064,92.30259843,1.536612065,92.30259843,2.648800212,92.30259843,2.936672445,92.30259843,2.752825123,92.30259843,1.597866126,92.30259843,1.565295438,92.30259843,1.614044395
92.88944882,1.599599321,92.88944882,2.42015727,92.88944882,1.900325709,92.88944882,1.861099195,92.88944882,1.729428218,92.88944882,1.555400467,92.88944882,2.617338809,92.88944882,2.903241389,92.88944882,2.744089244,92.88944882,1.570386941,92.88944882,1.55027885,92.88944882,1.554743329
93.47629921,1.579224971,93.47629921,2.315595599,93.47629921,1.827119374,93.47629921,1.770973595,93.47629921,1.739021176,93.47629921,1.552557021,93.47629921,2.622681069,93.47629921,2.879936173,93.47629921,2.720213804,93.47629921,1.546065465,93.47629921,1.507275933,93.47629921,1.510130174
94.06314961,1.58112501,94.06314961,2.281124244,94.06314961,1.785605893,94.06314961,1.664629908,94.06314961,1.809710174,94.06314961,1.53631504,94.06314961,2.647135394,94.06314961,2.8545299,94.06314961,2.707718597,94.06314961,1.523488479,94.06314961,1.47085168,94.06314961,1.549854898
94.65,1.58112501,94.65,2.281124244,94.65,1.785605893,94.65,1.664629908,94.65,1.809710174,94.65,1.53631504,94.65,2.647135394,94.65,2.8545299,94.65,2.707718597,94.65,1.523488479,94.65,1.47085168,94.65,1.549854898
